month,threshold,confederation,share,share_pct
1993-02,5,UEFA,0.6,60.0
1993-03,5,AFC,0.0,0.0
1993-03,5,CAF,0.0,0.0
1993-03,5,CONCACAF,0.0,0.0
1993-03,5,CONMEBOL,0.2,20.0
1993-03,5,OFC,0.0,0.0
1993-03,5,UEFA,0.8,80.0
1993-04,5,AFC,0.0,0.0
1993-04,5,CAF,0.0,0.0
1993-04,5,CONCACAF,0.0,0.0
1993-04,5,CONMEBOL,0.0,0.0
1993-04,5,OFC,0.0,0.0
1993-04,5,UEFA,1.0,100.0
1993-05,5,AFC,0.0,0.0
1993-05,5,CAF,0.0,0.0
1993-05,5,CONCACAF,0.0,0.0
1993-05,5,CONMEBOL,0.0,0.0
1993-05,5,OFC,0.0,0.0
1993-05,5,UEFA,1.0,100.0
1993-06,5,AFC,0.0,0.0
1993-06,5,CAF,0.0,0.0
1993-06,5,CONCACAF,0.0,0.0
1993-06,5,CONMEBOL,0.4,40.0
1993-06,5,OFC,0.0,0.0
1993-06,5,UEFA,0.6,60.0
1993-07,5,AFC,0.0,0.0
1993-07,5,CAF,0.0,0.0
1993-07,5,CONCACAF,0.4,40.0
1993-07,5,CONMEBOL,0.4,40.0
1993-07,5,OFC,0.0,0.0
1993-07,5,UEFA,0.2,20.0
1993-08,5,AFC,0.0,0.0
1993-08,5,CAF,0.0,0.0
1993-08,5,CONCACAF,0.2,20.0
1993-08,5,CONMEBOL,0.2,20.0
1993-08,5,OFC,0.0,0.0
1993-08,5,UEFA,0.6,60.0
1993-09,5,AFC,0.0,0.0
1993-09,5,CAF,0.0,0.0
1993-09,5,CONCACAF,0.2,20.0
1993-09,5,CONMEBOL,0.0,0.0
1993-09,5,OFC,0.0,0.0
1993-09,5,UEFA,0.8,80.0
1993-10,5,AFC,0.0,0.0
1993-10,5,CAF,0.0,0.0
1993-10,5,CONCACAF,0.0,0.0
1993-10,5,CONMEBOL,0.2,20.0
1993-10,5,OFC,0.0,0.0
1993-10,5,UEFA,0.8,80.0
1993-11,5,AFC,0.0,0.0
1993-11,5,CAF,0.0,0.0
1993-11,5,CONCACAF,0.2,20.0
1993-11,5,CONMEBOL,0.2,20.0
1993-11,5,OFC,0.0,0.0
1993-11,5,UEFA,0.6,60.0
1993-12,5,AFC,0.0,0.0
1993-12,5,CAF,0.0,0.0
1993-12,5,CONCACAF,0.2,20.0
1993-12,5,CONMEBOL,0.4,40.0
1993-12,5,OFC,0.2,20.0
1993-12,5,UEFA,0.2,20.0
1994-01,5,AFC,0.0,0.0
1994-01,5,CAF,0.0,0.0
1994-01,5,CONCACAF,0.4,40.0
1994-01,5,CONMEBOL,0.0,0.0
1994-01,5,OFC,0.0,0.0
1994-01,5,UEFA,0.6,60.0
1994-02,5,AFC,0.0,0.0
1994-02,5,CAF,0.0,0.0
1994-02,5,CONCACAF,0.2,20.0
1994-02,5,CONMEBOL,0.0,0.0
1994-02,5,OFC,0.0,0.0
1994-02,5,UEFA,0.8,80.0
1994-03,5,AFC,0.0,0.0
1994-03,5,CAF,0.0,0.0
1994-03,5,CONCACAF,0.2,20.0
1994-03,5,CONMEBOL,0.2,20.0
1994-03,5,OFC,0.0,0.0
1994-03,5,UEFA,0.6,60.0
1994-04,5,AFC,0.0,0.0
1994-04,5,CAF,0.0,0.0
1994-04,5,CONCACAF,0.2,20.0
1994-04,5,CONMEBOL,0.2,20.0
1994-04,5,OFC,0.0,0.0
1994-04,5,UEFA,0.6,60.0
1994-05,5,AFC,0.0,0.0
1994-05,5,CAF,0.0,0.0
1994-05,5,CONCACAF,0.2,20.0
1994-05,5,CONMEBOL,0.2,20.0
1994-05,5,OFC,0.0,0.0
1994-05,5,UEFA,0.6,60.0
1994-06,5,AFC,0.0,0.0
1994-06,5,CAF,0.0,0.0
1994-06,5,CONCACAF,0.0,0.0
1994-06,5,CONMEBOL,0.2,20.0
1994-06,5,OFC,0.0,0.0
1994-06,5,UEFA,0.8,80.0
1994-07,5,AFC,0.0,0.0
1994-07,5,CAF,0.0,0.0
1994-07,5,CONCACAF,0.0,0.0
1994-07,5,CONMEBOL,0.2,20.0
1994-07,5,OFC,0.0,0.0
1994-07,5,UEFA,0.8,80.0
1994-08,5,AFC,0.0,0.0
1994-08,5,CAF,0.2,20.0
1994-08,5,CONCACAF,0.0,0.0
1994-08,5,CONMEBOL,0.0,0.0
1994-08,5,OFC,0.0,0.0
1994-08,5,UEFA,0.8,80.0
1994-09,5,AFC,0.0,0.0
1994-09,5,CAF,0.0,0.0
1994-09,5,CONCACAF,0.0,0.0
1994-09,5,CONMEBOL,0.0,0.0
1994-09,5,OFC,0.0,0.0
1994-09,5,UEFA,1.0,100.0
1994-10,5,AFC,0.0,0.0
1994-10,5,CAF,0.0,0.0
1994-10,5,CONCACAF,0.0,0.0
1994-10,5,CONMEBOL,0.0,0.0
1994-10,5,OFC,0.0,0.0
1994-10,5,UEFA,1.0,100.0
1994-11,5,AFC,0.0,0.0
1994-11,5,CAF,0.0,0.0
1994-11,5,CONCACAF,0.0,0.0
1994-11,5,CONMEBOL,0.0,0.0
1994-11,5,OFC,0.0,0.0
1994-11,5,UEFA,1.0,100.0
1994-12,5,AFC,0.0,0.0
1994-12,5,CAF,0.0,0.0
1994-12,5,CONCACAF,0.0,0.0
1994-12,5,CONMEBOL,0.2,20.0
1994-12,5,OFC,0.0,0.0
1994-12,5,UEFA,0.8,80.0
1995-01,5,AFC,0.0,0.0
1995-01,5,CAF,0.0,0.0
1995-01,5,CONCACAF,0.2,20.0
1995-01,5,CONMEBOL,0.0,0.0
1995-01,5,OFC,0.0,0.0
1995-01,5,UEFA,0.8,80.0
1995-02,5,AFC,0.0,0.0
1995-02,5,CAF,0.0,0.0
1995-02,5,CONCACAF,0.2,20.0
1995-02,5,CONMEBOL,0.2,20.0
1995-02,5,OFC,0.0,0.0
1995-02,5,UEFA,0.6,60.0
1995-03,5,AFC,0.0,0.0
1995-03,5,CAF,0.0,0.0
1995-03,5,CONCACAF,0.0,0.0
1995-03,5,CONMEBOL,0.2,20.0
1995-03,5,OFC,0.0,0.0
1995-03,5,UEFA,0.8,80.0
1995-04,5,AFC,0.0,0.0
1995-04,5,CAF,0.0,0.0
1995-04,5,CONCACAF,0.0,0.0
1995-04,5,CONMEBOL,0.0,0.0
1995-04,5,OFC,0.0,0.0
1995-04,5,UEFA,1.0,100.0
1995-05,5,AFC,0.0,0.0
1995-05,5,CAF,0.0,0.0
1995-05,5,CONCACAF,0.0,0.0
1995-05,5,CONMEBOL,0.4,40.0
1995-05,5,OFC,0.0,0.0
1995-05,5,UEFA,0.6,60.0
1995-06,5,AFC,0.0,0.0
1995-06,5,CAF,0.0,0.0
1995-06,5,CONCACAF,0.0,0.0
1995-06,5,CONMEBOL,0.2,20.0
1995-06,5,OFC,0.0,0.0
1995-06,5,UEFA,0.8,80.0
1995-07,5,AFC,0.0,0.0
1995-07,5,CAF,0.0,0.0
1995-07,5,CONCACAF,0.2,20.0
1995-07,5,CONMEBOL,0.4,40.0
1995-07,5,OFC,0.0,0.0
1995-07,5,UEFA,0.4,40.0
1995-08,5,AFC,0.0,0.0
1995-08,5,CAF,0.0,0.0
1995-08,5,CONCACAF,0.0,0.0
1995-08,5,CONMEBOL,0.2,20.0
1995-08,5,OFC,0.0,0.0
1995-08,5,UEFA,0.8,80.0
1995-09,5,AFC,0.0,0.0
1995-09,5,CAF,0.0,0.0
1995-09,5,CONCACAF,0.0,0.0
1995-09,5,CONMEBOL,0.0,0.0
1995-09,5,OFC,0.0,0.0
1995-09,5,UEFA,1.0,100.0
1995-10,5,AFC,0.0,0.0
1995-10,5,CAF,0.0,0.0
1995-10,5,CONCACAF,0.0,0.0
1995-10,5,CONMEBOL,0.2,20.0
1995-10,5,OFC,0.0,0.0
1995-10,5,UEFA,0.8,80.0
1995-11,5,AFC,0.0,0.0
1995-11,5,CAF,0.0,0.0
1995-11,5,CONCACAF,0.0,0.0
1995-11,5,CONMEBOL,0.2,20.0
1995-11,5,OFC,0.0,0.0
1995-11,5,UEFA,0.8,80.0
1995-12,5,AFC,0.0,0.0
1995-12,5,CAF,0.0,0.0
1995-12,5,CONCACAF,0.0,0.0
1995-12,5,CONMEBOL,0.4,40.0
1995-12,5,OFC,0.0,0.0
1995-12,5,UEFA,0.6,60.0
1996-01,5,AFC,0.0,0.0
1996-01,5,CAF,0.4,40.0
1996-01,5,CONCACAF,0.4,40.0
1996-01,5,CONMEBOL,0.2,20.0
1996-01,5,OFC,0.0,0.0
1996-01,5,UEFA,0.0,0.0
1996-02,5,AFC,0.0,0.0
1996-02,5,CAF,0.0,0.0
1996-02,5,CONCACAF,0.0,0.0
1996-02,5,CONMEBOL,0.0,0.0
1996-02,5,OFC,0.0,0.0
1996-02,5,UEFA,1.0,100.0
1996-03,5,AFC,0.0,0.0
1996-03,5,CAF,0.0,0.0
1996-03,5,CONCACAF,0.0,0.0
1996-03,5,CONMEBOL,0.2,20.0
1996-03,5,OFC,0.0,0.0
1996-03,5,UEFA,0.8,80.0
1996-04,5,AFC,0.0,0.0
1996-04,5,CAF,0.0,0.0
1996-04,5,CONCACAF,0.0,0.0
1996-04,5,CONMEBOL,0.2,20.0
1996-04,5,OFC,0.0,0.0
1996-04,5,UEFA,0.8,80.0
1996-05,5,AFC,0.0,0.0
1996-05,5,CAF,0.0,0.0
1996-05,5,CONCACAF,0.0,0.0
1996-05,5,CONMEBOL,0.0,0.0
1996-05,5,OFC,0.0,0.0
1996-05,5,UEFA,1.0,100.0
1996-06,5,AFC,0.0,0.0
1996-06,5,CAF,0.0,0.0
1996-06,5,CONCACAF,0.0,0.0
1996-06,5,CONMEBOL,0.0,0.0
1996-06,5,OFC,0.0,0.0
1996-06,5,UEFA,1.0,100.0
1996-07,5,AFC,0.0,0.0
1996-07,5,CAF,0.0,0.0
1996-07,5,CONCACAF,0.2,20.0
1996-07,5,CONMEBOL,0.8,80.0
1996-07,5,OFC,0.0,0.0
1996-07,5,UEFA,0.0,0.0
1996-08,5,AFC,0.0,0.0
1996-08,5,CAF,0.0,0.0
1996-08,5,CONCACAF,0.0,0.0
1996-08,5,CONMEBOL,0.2,20.0
1996-08,5,OFC,0.0,0.0
1996-08,5,UEFA,0.8,80.0
1996-09,5,AFC,0.0,0.0
1996-09,5,CAF,0.0,0.0
1996-09,5,CONCACAF,0.2,20.0
1996-09,5,CONMEBOL,0.0,0.0
1996-09,5,OFC,0.0,0.0
1996-09,5,UEFA,0.8,80.0
1996-10,5,AFC,0.0,0.0
1996-10,5,CAF,0.0,0.0
1996-10,5,CONCACAF,0.0,0.0
1996-10,5,CONMEBOL,0.2,20.0
1996-10,5,OFC,0.0,0.0
1996-10,5,UEFA,0.8,80.0
1996-11,5,AFC,0.0,0.0
1996-11,5,CAF,0.0,0.0
1996-11,5,CONCACAF,0.0,0.0
1996-11,5,CONMEBOL,0.2,20.0
1996-11,5,OFC,0.0,0.0
1996-11,5,UEFA,0.8,80.0
1996-12,5,AFC,0.0,0.0
1996-12,5,CAF,0.0,0.0
1996-12,5,CONCACAF,0.2,20.0
1996-12,5,CONMEBOL,0.2,20.0
1996-12,5,OFC,0.0,0.0
1996-12,5,UEFA,0.6,60.0
1997-01,5,AFC,0.0,0.0
1997-01,5,CAF,0.0,0.0
1997-01,5,CONCACAF,0.0,0.0
1997-01,5,CONMEBOL,0.2,20.0
1997-01,5,OFC,0.2,20.0
1997-01,5,UEFA,0.6,60.0
1997-02,5,AFC,0.0,0.0
1997-02,5,CAF,0.0,0.0
1997-02,5,CONCACAF,0.0,0.0
1997-02,5,CONMEBOL,0.2,20.0
1997-02,5,OFC,0.0,0.0
1997-02,5,UEFA,0.8,80.0
1997-03,5,AFC,0.0,0.0
1997-03,5,CAF,0.0,0.0
1997-03,5,CONCACAF,0.0,0.0
1997-03,5,CONMEBOL,0.0,0.0
1997-03,5,OFC,0.2,20.0
1997-03,5,UEFA,0.8,80.0
1997-04,5,AFC,0.0,0.0
1997-04,5,CAF,0.0,0.0
1997-04,5,CONCACAF,0.0,0.0
1997-04,5,CONMEBOL,0.2,20.0
1997-04,5,OFC,0.0,0.0
1997-04,5,UEFA,0.8,80.0
1997-05,5,AFC,0.0,0.0
1997-05,5,CAF,0.2,20.0
1997-05,5,CONCACAF,0.0,0.0
1997-05,5,CONMEBOL,0.2,20.0
1997-05,5,OFC,0.0,0.0
1997-05,5,UEFA,0.6,60.0
1997-06,5,AFC,0.0,0.0
1997-06,5,CAF,0.0,0.0
1997-06,5,CONCACAF,0.0,0.0
1997-06,5,CONMEBOL,0.2,20.0
1997-06,5,OFC,0.0,0.0
1997-06,5,UEFA,0.8,80.0
1997-07,5,AFC,0.0,0.0
1997-07,5,CAF,0.2,20.0
1997-07,5,CONCACAF,0.0,0.0
1997-07,5,CONMEBOL,0.4,40.0
1997-07,5,OFC,0.2,20.0
1997-07,5,UEFA,0.2,20.0
1997-08,5,AFC,0.0,0.0
1997-08,5,CAF,0.0,0.0
1997-08,5,CONCACAF,0.0,0.0
1997-08,5,CONMEBOL,0.2,20.0
1997-08,5,OFC,0.0,0.0
1997-08,5,UEFA,0.8,80.0
1997-09,5,AFC,0.0,0.0
1997-09,5,CAF,0.0,0.0
1997-09,5,CONCACAF,0.0,0.0
1997-09,5,CONMEBOL,0.2,20.0
1997-09,5,OFC,0.0,0.0
1997-09,5,UEFA,0.8,80.0
1997-10,5,AFC,0.0,0.0
1997-10,5,CAF,0.0,0.0
1997-10,5,CONCACAF,0.0,0.0
1997-10,5,CONMEBOL,0.2,20.0
1997-10,5,OFC,0.0,0.0
1997-10,5,UEFA,0.8,80.0
1997-11,5,AFC,0.0,0.0
1997-11,5,CAF,0.0,0.0
1997-11,5,CONCACAF,0.0,0.0
1997-11,5,CONMEBOL,0.2,20.0
1997-11,5,OFC,0.0,0.0
1997-11,5,UEFA,0.8,80.0
1997-12,5,AFC,0.0,0.0
1997-12,5,CAF,0.0,0.0
1997-12,5,CONCACAF,0.2,20.0
1997-12,5,CONMEBOL,0.2,20.0
1997-12,5,OFC,0.2,20.0
1997-12,5,UEFA,0.4,40.0
1998-01,5,AFC,0.2,20.0
1998-01,5,CAF,0.0,0.0
1998-01,5,CONCACAF,0.0,0.0
1998-01,5,CONMEBOL,0.0,0.0
1998-01,5,OFC,0.0,0.0
1998-01,5,UEFA,0.8,80.0
1998-02,5,AFC,0.0,0.0
1998-02,5,CAF,0.0,0.0
1998-02,5,CONCACAF,0.0,0.0
1998-02,5,CONMEBOL,0.2,20.0
1998-02,5,OFC,0.0,0.0
1998-02,5,UEFA,0.8,80.0
1998-03,5,AFC,0.0,0.0
1998-03,5,CAF,0.0,0.0
1998-03,5,CONCACAF,0.0,0.0
1998-03,5,CONMEBOL,0.2,20.0
1998-03,5,OFC,0.0,0.0
1998-03,5,UEFA,0.8,80.0
1998-04,5,AFC,0.0,0.0
1998-04,5,CAF,0.0,0.0
1998-04,5,CONCACAF,0.0,0.0
1998-04,5,CONMEBOL,0.2,20.0
1998-04,5,OFC,0.0,0.0
1998-04,5,UEFA,0.8,80.0
1998-05,5,AFC,0.0,0.0
1998-05,5,CAF,0.0,0.0
1998-05,5,CONCACAF,0.0,0.0
1998-05,5,CONMEBOL,0.0,0.0
1998-05,5,OFC,0.0,0.0
1998-05,5,UEFA,1.0,100.0
1998-06,5,AFC,0.0,0.0
1998-06,5,CAF,0.0,0.0
1998-06,5,CONCACAF,0.0,0.0
1998-06,5,CONMEBOL,0.2,20.0
1998-06,5,OFC,0.0,0.0
1998-06,5,UEFA,0.8,80.0
1998-07,5,AFC,0.0,0.0
1998-07,5,CAF,0.0,0.0
1998-07,5,CONCACAF,0.0,0.0
1998-07,5,CONMEBOL,0.2,20.0
1998-07,5,OFC,0.0,0.0
1998-07,5,UEFA,0.8,80.0
1998-08,5,AFC,0.0,0.0
1998-08,5,CAF,0.0,0.0
1998-08,5,CONCACAF,0.0,0.0
1998-08,5,CONMEBOL,0.0,0.0
1998-08,5,OFC,0.0,0.0
1998-08,5,UEFA,1.0,100.0
1998-09,5,AFC,0.0,0.0
1998-09,5,CAF,0.0,0.0
1998-09,5,CONCACAF,0.0,0.0
1998-09,5,CONMEBOL,0.2,20.0
1998-09,5,OFC,0.0,0.0
1998-09,5,UEFA,0.8,80.0
1998-10,5,AFC,0.0,0.0
1998-10,5,CAF,0.0,0.0
1998-10,5,CONCACAF,0.0,0.0
1998-10,5,CONMEBOL,0.2,20.0
1998-10,5,OFC,0.0,0.0
1998-10,5,UEFA,0.8,80.0
1998-11,5,AFC,0.0,0.0
1998-11,5,CAF,0.0,0.0
1998-11,5,CONCACAF,0.0,0.0
1998-11,5,CONMEBOL,0.2,20.0
1998-11,5,OFC,0.0,0.0
1998-11,5,UEFA,0.8,80.0
1998-12,5,AFC,0.6,60.0
1998-12,5,CAF,0.0,0.0
1998-12,5,CONCACAF,0.0,0.0
1998-12,5,CONMEBOL,0.2,20.0
1998-12,5,OFC,0.0,0.0
1998-12,5,UEFA,0.2,20.0
1999-01,5,AFC,0.0,0.0
1999-01,5,CAF,0.4,40.0
1999-01,5,CONCACAF,0.0,0.0
1999-01,5,CONMEBOL,0.2,20.0
1999-01,5,OFC,0.0,0.0
1999-01,5,UEFA,0.4,40.0
1999-02,5,AFC,0.0,0.0
1999-02,5,CAF,0.0,0.0
1999-02,5,CONCACAF,0.0,0.0
1999-02,5,CONMEBOL,0.2,20.0
1999-02,5,OFC,0.0,0.0
1999-02,5,UEFA,0.8,80.0
1999-03,5,AFC,0.0,0.0
1999-03,5,CAF,0.0,0.0
1999-03,5,CONCACAF,0.0,0.0
1999-03,5,CONMEBOL,0.4,40.0
1999-03,5,OFC,0.0,0.0
1999-03,5,UEFA,0.6,60.0
1999-04,5,AFC,0.0,0.0
1999-04,5,CAF,0.0,0.0
1999-04,5,CONCACAF,0.0,0.0
1999-04,5,CONMEBOL,0.0,0.0
1999-04,5,OFC,0.0,0.0
1999-04,5,UEFA,1.0,100.0
1999-05,5,AFC,0.0,0.0
1999-05,5,CAF,0.0,0.0
1999-05,5,CONCACAF,0.0,0.0
1999-05,5,CONMEBOL,0.2,20.0
1999-05,5,OFC,0.0,0.0
1999-05,5,UEFA,0.8,80.0
1999-06,5,AFC,0.0,0.0
1999-06,5,CAF,0.0,0.0
1999-06,5,CONCACAF,0.0,0.0
1999-06,5,CONMEBOL,0.2,20.0
1999-06,5,OFC,0.0,0.0
1999-06,5,UEFA,0.8,80.0
1999-07,5,AFC,0.0,0.0
1999-07,5,CAF,0.0,0.0
1999-07,5,CONCACAF,0.4,40.0
1999-07,5,CONMEBOL,0.4,40.0
1999-07,5,OFC,0.0,0.0
1999-07,5,UEFA,0.2,20.0
1999-08,5,AFC,0.0,0.0
1999-08,5,CAF,0.0,0.0
1999-08,5,CONCACAF,0.2,20.0
1999-08,5,CONMEBOL,0.2,20.0
1999-08,5,OFC,0.0,0.0
1999-08,5,UEFA,0.6,60.0
1999-09,5,AFC,0.0,0.0
1999-09,5,CAF,0.0,0.0
1999-09,5,CONCACAF,0.0,0.0
1999-09,5,CONMEBOL,0.2,20.0
1999-09,5,OFC,0.0,0.0
1999-09,5,UEFA,0.8,80.0
1999-10,5,AFC,0.0,0.0
1999-10,5,CAF,0.0,0.0
1999-10,5,CONCACAF,0.0,0.0
1999-10,5,CONMEBOL,0.2,20.0
1999-10,5,OFC,0.0,0.0
1999-10,5,UEFA,0.8,80.0
1999-11,5,AFC,0.0,0.0
1999-11,5,CAF,0.0,0.0
1999-11,5,CONCACAF,0.0,0.0
1999-11,5,CONMEBOL,0.4,40.0
1999-11,5,OFC,0.0,0.0
1999-11,5,UEFA,0.6,60.0
1999-12,5,AFC,0.0,0.0
1999-12,5,CAF,0.2,20.0
1999-12,5,CONCACAF,0.2,20.0
1999-12,5,CONMEBOL,0.2,20.0
1999-12,5,OFC,0.0,0.0
1999-12,5,UEFA,0.4,40.0
2000-01,5,AFC,0.0,0.0
2000-01,5,CAF,0.2,20.0
2000-01,5,CONCACAF,0.4,40.0
2000-01,5,CONMEBOL,0.0,0.0
2000-01,5,OFC,0.0,0.0
2000-01,5,UEFA,0.4,40.0
2000-02,5,AFC,0.0,0.0
2000-02,5,CAF,0.0,0.0
2000-02,5,CONCACAF,0.0,0.0
2000-02,5,CONMEBOL,0.4,40.0
2000-02,5,OFC,0.0,0.0
2000-02,5,UEFA,0.6,60.0
2000-03,5,AFC,0.0,0.0
2000-03,5,CAF,0.0,0.0
2000-03,5,CONCACAF,0.0,0.0
2000-03,5,CONMEBOL,0.4,40.0
2000-03,5,OFC,0.0,0.0
2000-03,5,UEFA,0.6,60.0
2000-04,5,AFC,0.0,0.0
2000-04,5,CAF,0.0,0.0
2000-04,5,CONCACAF,0.0,0.0
2000-04,5,CONMEBOL,0.4,40.0
2000-04,5,OFC,0.0,0.0
2000-04,5,UEFA,0.6,60.0
2000-05,5,AFC,0.0,0.0
2000-05,5,CAF,0.0,0.0
2000-05,5,CONCACAF,0.0,0.0
2000-05,5,CONMEBOL,0.2,20.0
2000-05,5,OFC,0.0,0.0
2000-05,5,UEFA,0.8,80.0
2000-06,5,AFC,0.0,0.0
2000-06,5,CAF,0.0,0.0
2000-06,5,CONCACAF,0.0,0.0
2000-06,5,CONMEBOL,0.4,40.0
2000-06,5,OFC,0.0,0.0
2000-06,5,UEFA,0.6,60.0
2000-07,5,AFC,0.2,20.0
2000-07,5,CAF,0.0,0.0
2000-07,5,CONCACAF,0.0,0.0
2000-07,5,CONMEBOL,0.4,40.0
2000-07,5,OFC,0.0,0.0
2000-07,5,UEFA,0.4,40.0
2000-08,5,AFC,0.0,0.0
2000-08,5,CAF,0.0,0.0
2000-08,5,CONCACAF,0.0,0.0
2000-08,5,CONMEBOL,0.4,40.0
2000-08,5,OFC,0.0,0.0
2000-08,5,UEFA,0.6,60.0
2000-09,5,AFC,0.0,0.0
2000-09,5,CAF,0.0,0.0
2000-09,5,CONCACAF,0.0,0.0
2000-09,5,CONMEBOL,0.4,40.0
2000-09,5,OFC,0.0,0.0
2000-09,5,UEFA,0.6,60.0
2000-10,5,AFC,0.0,0.0
2000-10,5,CAF,0.0,0.0
2000-10,5,CONCACAF,0.0,0.0
2000-10,5,CONMEBOL,0.4,40.0
2000-10,5,OFC,0.0,0.0
2000-10,5,UEFA,0.6,60.0
2000-11,5,AFC,0.0,0.0
2000-11,5,CAF,0.0,0.0
2000-11,5,CONCACAF,0.0,0.0
2000-11,5,CONMEBOL,0.4,40.0
2000-11,5,OFC,0.0,0.0
2000-11,5,UEFA,0.6,60.0
2000-12,5,AFC,0.4,40.0
2000-12,5,CAF,0.0,0.0
2000-12,5,CONCACAF,0.2,20.0
2000-12,5,CONMEBOL,0.2,20.0
2000-12,5,OFC,0.0,0.0
2000-12,5,UEFA,0.2,20.0
2001-01,5,AFC,0.2,20.0
2001-01,5,CAF,0.2,20.0
2001-01,5,CONCACAF,0.2,20.0
2001-01,5,CONMEBOL,0.2,20.0
2001-01,5,OFC,0.0,0.0
2001-01,5,UEFA,0.2,20.0
2001-02,5,AFC,0.0,0.0
2001-02,5,CAF,0.0,0.0
2001-02,5,CONCACAF,0.0,0.0
2001-02,5,CONMEBOL,0.2,20.0
2001-02,5,OFC,0.0,0.0
2001-02,5,UEFA,0.8,80.0
2001-03,5,AFC,0.0,0.0
2001-03,5,CAF,0.0,0.0
2001-03,5,CONCACAF,0.0,0.0
2001-03,5,CONMEBOL,0.2,20.0
2001-03,5,OFC,0.0,0.0
2001-03,5,UEFA,0.8,80.0
2001-04,5,AFC,0.0,0.0
2001-04,5,CAF,0.0,0.0
2001-04,5,CONCACAF,0.0,0.0
2001-04,5,CONMEBOL,0.2,20.0
2001-04,5,OFC,0.0,0.0
2001-04,5,UEFA,0.8,80.0
2001-05,5,AFC,0.0,0.0
2001-05,5,CAF,0.0,0.0
2001-05,5,CONCACAF,0.0,0.0
2001-05,5,CONMEBOL,0.2,20.0
2001-05,5,OFC,0.2,20.0
2001-05,5,UEFA,0.6,60.0
2001-06,5,AFC,0.0,0.0
2001-06,5,CAF,0.0,0.0
2001-06,5,CONCACAF,0.0,0.0
2001-06,5,CONMEBOL,0.2,20.0
2001-06,5,OFC,0.0,0.0
2001-06,5,UEFA,0.8,80.0
2001-07,5,AFC,0.2,20.0
2001-07,5,CAF,0.0,0.0
2001-07,5,CONCACAF,0.4,40.0
2001-07,5,CONMEBOL,0.4,40.0
2001-07,5,OFC,0.0,0.0
2001-07,5,UEFA,0.0,0.0
2001-08,5,AFC,0.0,0.0
2001-08,5,CAF,0.0,0.0
2001-08,5,CONCACAF,0.0,0.0
2001-08,5,CONMEBOL,0.2,20.0
2001-08,5,OFC,0.0,0.0
2001-08,5,UEFA,0.8,80.0
2001-09,5,AFC,0.0,0.0
2001-09,5,CAF,0.0,0.0
2001-09,5,CONCACAF,0.0,0.0
2001-09,5,CONMEBOL,0.2,20.0
2001-09,5,OFC,0.0,0.0
2001-09,5,UEFA,0.8,80.0
2001-10,5,AFC,0.0,0.0
2001-10,5,CAF,0.0,0.0
2001-10,5,CONCACAF,0.0,0.0
2001-10,5,CONMEBOL,0.2,20.0
2001-10,5,OFC,0.0,0.0
2001-10,5,UEFA,0.8,80.0
2001-11,5,AFC,0.0,0.0
2001-11,5,CAF,0.0,0.0
2001-11,5,CONCACAF,0.0,0.0
2001-11,5,CONMEBOL,0.2,20.0
2001-11,5,OFC,0.0,0.0
2001-11,5,UEFA,0.8,80.0
2001-12,5,AFC,0.4,40.0
2001-12,5,CAF,0.4,40.0
2001-12,5,CONCACAF,0.2,20.0
2001-12,5,CONMEBOL,0.0,0.0
2001-12,5,OFC,0.0,0.0
2001-12,5,UEFA,0.0,0.0
2002-01,5,AFC,0.0,0.0
2002-01,5,CAF,0.2,20.0
2002-01,5,CONCACAF,0.6,60.0
2002-01,5,CONMEBOL,0.2,20.0
2002-01,5,OFC,0.0,0.0
2002-01,5,UEFA,0.0,0.0
2002-02,5,AFC,0.0,0.0
2002-02,5,CAF,0.0,0.0
2002-02,5,CONCACAF,0.0,0.0
2002-02,5,CONMEBOL,0.2,20.0
2002-02,5,OFC,0.0,0.0
2002-02,5,UEFA,0.8,80.0
2002-03,5,AFC,0.0,0.0
2002-03,5,CAF,0.0,0.0
2002-03,5,CONCACAF,0.0,0.0
2002-03,5,CONMEBOL,0.2,20.0
2002-03,5,OFC,0.0,0.0
2002-03,5,UEFA,0.8,80.0
2002-04,5,AFC,0.0,0.0
2002-04,5,CAF,0.0,0.0
2002-04,5,CONCACAF,0.0,0.0
2002-04,5,CONMEBOL,0.2,20.0
2002-04,5,OFC,0.0,0.0
2002-04,5,UEFA,0.8,80.0
2002-05,5,AFC,0.0,0.0
2002-05,5,CAF,0.0,0.0
2002-05,5,CONCACAF,0.0,0.0
2002-05,5,CONMEBOL,0.0,0.0
2002-05,5,OFC,0.0,0.0
2002-05,5,UEFA,1.0,100.0
2002-06,5,AFC,0.0,0.0
2002-06,5,CAF,0.0,0.0
2002-06,5,CONCACAF,0.0,0.0
2002-06,5,CONMEBOL,0.4,40.0
2002-06,5,OFC,0.0,0.0
2002-06,5,UEFA,0.6,60.0
2002-07,5,AFC,0.2,20.0
2002-07,5,CAF,0.2,20.0
2002-07,5,CONCACAF,0.0,0.0
2002-07,5,CONMEBOL,0.0,0.0
2002-07,5,OFC,0.6,60.0
2002-07,5,UEFA,0.0,0.0
2002-08,5,AFC,0.0,0.0
2002-08,5,CAF,0.0,0.0
2002-08,5,CONCACAF,0.0,0.0
2002-08,5,CONMEBOL,0.2,20.0
2002-08,5,OFC,0.0,0.0
2002-08,5,UEFA,0.8,80.0
2002-09,5,AFC,0.0,0.0
2002-09,5,CAF,0.0,0.0
